Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
14640,"0.4630081346025, 0.6654123083600001",Noisy,One player's frame missing
14641,"0.467686279604, 0.68904359103",Noisy,One player's frame missing
14642,"0.45387424952700006, 0.697180951549",Noisy,One player's frame missing
14643,"0.46029097936749996, 0.7057863221285001",Noisy,One player's frame missing
14644,"0.4616530878965, 0.7214738534865",Noisy,One player's frame missing
14645,"0.45739920717249993, 0.7264177535745",Noisy,One player's frame missing
14646,"0.4576497077775, 0.7400624211125",Noisy,One player's frame missing
14647,"0.456774167229, 0.7527470661785",Noisy,One player's frame missing
14648,"0.455836134428, 0.7625085227195001",Noisy,One player's frame missing
14649,"0.4562247208115, 0.767503066926",Noisy,One player's frame missing
14650,"0.4556658270735, 0.7750666079845",Noisy,One player's frame missing
14651,"0.45592445895450007, 0.7806315927484999",Noisy,One player's frame missing
14652,"0.45545683758050004, 0.788973442035",Noisy,One player's frame missing
14653,"0.444323173957, 0.8052673812019999",Noisy,One player's frame missing
14654,"0.43770488841449995, 0.799257644044",Noisy,One player's frame missing
14655,"0.442185580194, 0.815943080944",Noisy,One player's frame missing
14656,"0.43730875412000003, 0.8431254037245",Noisy,One player's frame missing
14657,"0.4435724953125, 0.8454604830655",Noisy,One player's frame missing
14658,"0.449404844959, 0.84947384553",Noisy,One player's frame missing
14659,"0.45435752171950006, 0.8460869341855",Noisy,One player's frame missing
14660,"0.4549612814985, 0.8488384316635",Noisy,One player's frame missing
14661,"0.460326380624, 0.839104832155",Noisy,One player's frame missing
14662,"0.465298938954, 0.8360308828135",Noisy,One player's frame missing
14663,"0.45870037597049995, 0.8148031985865",Noisy,One player's frame missing
14664,"0.45554020362549996, 0.8031629713745001",Noisy,One player's frame missing
14665,"0.4532137583305, 0.800168926557",Noisy,One player's frame missing
14666,"0.45406569813250003, 0.7958270216975",Noisy,One player's frame missing
14667,"0.45219364218, 0.796106169597",Noisy,One player's frame missing
14668,"0.4612986697525, 0.8099727547265001",Noisy,One player's frame missing
14669,"0.4666866728715, 0.8180144650325001",Noisy,One player's frame missing
14670,"0.46887805431999996, 0.818021694732",Noisy,One player's frame missing
14671,"0.463962209159, 0.8062045439559999",Noisy,One player's frame missing
14672,"0.45867787653250003, 0.7955121805365",Noisy,One player's frame missing
14673,"0.4568691586215, 0.799992846953",Noisy,One player's frame missing
14674,"0.457491117779, 0.8051213660615",Noisy,One player's frame missing
14675,"0.45703101119149997, 0.801001320553",Noisy,One player's frame missing
14676,"0.4564403352995, 0.8007405328",Noisy,One player's frame missing
14677,"0.45534441471950005, 0.8025742416325",Noisy,One player's frame missing
14678,"0.45652456955500004, 0.799816303145",Noisy,One player's frame missing
14679,"0.4472612454155, 0.7840279827165",Noisy,One player's frame missing
14680,"0.44402522840499997, 0.7713481786365",Noisy,One player's frame missing
14681,"0.440473414204, 0.7671857152195",Noisy,One player's frame missing
14682,"0.438814719765, 0.765712524407",Noisy,One player's frame missing
14683,"0.438532076447, 0.767829812171",Noisy,One player's frame missing
14684,"0.438840469459, 0.7649834080219999",Noisy,One player's frame missing
14685,"0.43879893057999997, 0.764664033112",Noisy,One player's frame missing
14686,"0.4488521425185, 0.785012643575",Noisy,One player's frame missing
14687,"0.451756304298, 0.789807001606",Noisy,One player's frame missing
14688,"0.454201661408, 0.7953899583224999",Noisy,One player's frame missing
14689,"0.45625090647600003, 0.7978264724649999",Noisy,One player's frame missing
14690,"0.45682110673649995, 0.7972904790369999",Noisy,One player's frame missing
14691,"0.454947829513, 0.7933204634415",Noisy,One player's frame missing
14692,"0.44617849941099996, 0.7824749891795",Noisy,One player's frame missing
14693,"0.441191611554, 0.782046417649",Noisy,One player's frame missing
14694,"0.4496617424145, 0.7930661489974999",Noisy,One player's frame missing
14695,"0.450808852561, 0.810867629657",Noisy,One player's frame missing
14696,"0.444849129758, 0.7796814468894999",Noisy,One player's frame missing
14697,"0.441809683991, 0.772646949077",Noisy,One player's frame missing
14698,"0.4369988829415, 0.7850169267145",Noisy,One player's frame missing
14699,"0.4341189818525, 0.7880840518904999",Noisy,One player's frame missing
14700,"0.4312648046355, 0.8025334033485",Noisy,One player's frame missing
14701,"0.4400138280595, 0.8195605820245",Noisy,One player's frame missing
14702,"0.442471571913, 0.8241970816535",Noisy,One player's frame missing
14703,"0.4455265772515, 0.8266090985285",Noisy,One player's frame missing
14704,"0.45092859212650005, 0.8185004946084999",Noisy,One player's frame missing
14705,"0.4516944728155, 0.8179242014254999",Noisy,One player's frame missing
14706,"0.45100547485, 0.817446282518",Noisy,One player's frame missing
14707,"0.451172776213, 0.8179242843215",Noisy,One player's frame missing
14708,"0.45548146074, 0.7974906083619999",Noisy,One player's frame missing
14709,"0.44306605995399995, 0.8386726958",Noisy,One player's frame missing
14710,"0.4475359822426667, 0.8275168166390001",Noisy,One player's frame missing
14711,"0.4557027567255, 0.7981634604479999",Noisy,One player's frame missing
14712,"0.454855804287, 0.7960051266295",Noisy,One player's frame missing
14713,"0.45718815614349995, 0.7964825283854999",Noisy,One player's frame missing
14714,"0.458577535116, 0.794703043089",Noisy,One player's frame missing
14715,"0.45609357483733337, 0.796550975117",Noisy,One player's frame missing
14716,"0.455977353204, 0.7949163536375",Noisy,One player's frame missing
14717,"0.4556320082695, 0.7925964669665",Noisy,One player's frame missing
14718,"0.45580807548150004, 0.7967455314465001",Noisy,One player's frame missing
14719,"0.458409320892, 0.789046104477",Noisy,One player's frame missing
14720,"0.45813914379966664, 0.7898030522703333",Noisy,One player's frame missing
14721,"0.4567459900515, 0.792318785946",Noisy,One player's frame missing
14722,"0.456381003514, 0.7864822597425",Noisy,One player's frame missing
14723,Noisy,Noisy,Both player's frame missing
14724,"0.4494796664535, 0.7648576687315",Noisy,One player's frame missing
14725,"0.44317390755, 0.758574844052",Noisy,One player's frame missing
14726,"0.44354765343399993, 0.7486076645275",Noisy,One player's frame missing
14727,"0.4581648710436666, 0.7367651331786668",Noisy,One player's frame missing
14728,"0.46084656162500004, 0.7256425225135",Noisy,One player's frame missing
14729,"0.45815074182149995, 0.7296644904825",Noisy,One player's frame missing
14730,Noisy,Noisy,Both player's frame missing
14731,"0.45640938654200003, 0.728688623225",Noisy,One player's frame missing
14732,"0.45802532245600003, 0.7250277098955",Noisy,One player's frame missing
14733,"0.4564855535436667, 0.7257104004836666",Noisy,One player's frame missing
14734,"0.4549076842345, 0.7265843266829999",Noisy,One player's frame missing
14735,"0.45738040202600005, 0.725613479145",Noisy,One player's frame missing
14736,"0.45661699951449997, 0.7257993140179999",Noisy,One player's frame missing
14737,"0.45570823965199997, 0.723863014095",Noisy,One player's frame missing
14738,"0.458553733547, 0.720115082191",Noisy,One player's frame missing
14739,"0.456696887654, 0.7197013783659999",Noisy,One player's frame missing
14740,"0.459615392064, 0.7124778272910001",Noisy,One player's frame missing
14741,"0.45748750026600005, 0.7160100915895",Noisy,One player's frame missing
14742,"0.4570328939723333, 0.7149148673466668",Noisy,One player's frame missing
14743,"0.458665054748, 0.7132628704405",Noisy,One player's frame missing
14744,"0.459867998464, 0.709360784034",Noisy,One player's frame missing
14745,"0.46599275011299995, 0.7291732815430001",Noisy,One player's frame missing
14746,"0.476481427553, 0.738072224088",Noisy,One player's frame missing
14747,"0.496504731569, 0.7359357550885",Noisy,One player's frame missing
14748,"0.4883084664583333, 0.7225853655069999",Noisy,One player's frame missing
14749,"0.4833213989765, 0.7198476644245",Noisy,One player's frame missing
14750,"0.4911815501100001, 0.7300975525710001",Noisy,One player's frame missing
14751,"0.4938891170715, 0.7303983561154999",Noisy,One player's frame missing
14752,"0.4853750554315, 0.7208800467835",Noisy,One player's frame missing
14753,"0.4807445104443333, 0.7179537025473333",Noisy,One player's frame missing
14754,"0.4785671846735, 0.7148062877000001",Noisy,One player's frame missing
14755,"0.48415909353500003, 0.728688435863",Noisy,One player's frame missing
14756,"0.4900855633185, 0.73123822751",Noisy,One player's frame missing
14757,"0.49287393067249996, 0.7358906324995",Noisy,One player's frame missing
14758,"0.4935801587436666, 0.7350731313563333",Noisy,One player's frame missing
14759,"0.49355324080600005, 0.7376915497450001",Noisy,One player's frame missing
14760,"0.492741451233, 0.737511091551",Noisy,One player's frame missing
14761,"0.4917365010365, 0.736334179491",Noisy,One player's frame missing
14762,"0.492218357434, 0.7328119350615",Noisy,One player's frame missing
14763,"0.47380165797749996, 0.7373069077800001",Noisy,One player's frame missing
14764,"0.4565728015333334, 0.7380874603056666",Noisy,One player's frame missing
14765,"0.45509295824699997, 0.7404602973209999",Noisy,One player's frame missing
14766,"0.4543199062495, 0.743151756517",Noisy,One player's frame missing
14767,"0.45449315469749996, 0.745201996121",Noisy,One player's frame missing
14768,"0.4572875378915, 0.7451333113855",Noisy,One player's frame missing
14769,"0.4565901301313333, 0.7474642691786668",Noisy,One player's frame missing
14770,"0.457259279762, 0.744652225407",Noisy,One player's frame missing
14771,"0.450033175609, 0.7288576501734999",Noisy,One player's frame missing
14772,"0.44275392384550005, 0.7244185805450001",Noisy,One player's frame missing
14773,"0.44016247599049996, 0.7198528766129999",Noisy,One player's frame missing
14774,"0.441261303107, 0.7147603862783334",Noisy,One player's frame missing
14775,"0.441792702522, 0.714914022474",Noisy,One player's frame missing
14776,"0.449902220805, 0.7285622603545001",Noisy,One player's frame missing
14777,"0.45303445116999996, 0.7395402910965",Noisy,One player's frame missing
14778,"0.4553849769935, 0.741267531125",Noisy,One player's frame missing
14779,"0.45734068708099995, 0.7430292240406667",Noisy,One player's frame missing
14780,"0.45845909183999994, 0.739801224828",Noisy,One player's frame missing
14781,"0.457756195764, 0.743673964189",Noisy,One player's frame missing
14782,Noisy,Noisy,Both player's frame missing
14783,"0.4591157927175, 0.7454604566595",Noisy,One player's frame missing
14784,"0.4604564715055, 0.7462233894685",Noisy,One player's frame missing
14785,"0.461550009142, 0.7536027862704999",Noisy,One player's frame missing
14786,"0.4687328308055, 0.7573339245535",Noisy,One player's frame missing
14787,"0.46688255828749997, 0.7572123126699999",Noisy,One player's frame missing
14788,"0.45693123472499997, 0.7433059197325",Noisy,One player's frame missing
14789,"0.45465236087149996, 0.735828432559",Noisy,One player's frame missing
14790,"0.45159074917450004, 0.7302068989635",Noisy,One player's frame missing
14791,"0.4501487511165, 0.731802975086",Noisy,One player's frame missing
14792,"0.451076116998, 0.727524605138",Noisy,One player's frame missing
14793,"0.4505425083125, 0.7320870949795",Noisy,One player's frame missing
14794,"0.451108070787, 0.7340135790035001",Noisy,One player's frame missing
14795,"0.4498098624765, 0.734688024502",Noisy,One player's frame missing
14796,"0.4504103878035, 0.734587738522",Noisy,One player's frame missing
14797,"0.44973404293950003, 0.7347405513709999",Noisy,One player's frame missing
14798,"0.45040059871750004, 0.7318323870285",Noisy,One player's frame missing
14799,"0.46023538414, 0.7490286325425",Noisy,One player's frame missing
14800,"0.464150305882, 0.75662462279",Noisy,One player's frame missing
14801,"0.46723824062200003, 0.762335312013",Noisy,One player's frame missing
14802,"0.469632723153, 0.7617579593305",Noisy,One player's frame missing
14803,"0.4679901544535, 0.7624145186060001",Noisy,One player's frame missing
14804,"0.4678232005545, 0.759340025882",Noisy,One player's frame missing
14805,"0.468452831219, 0.765089021103",Noisy,One player's frame missing
14806,"0.468630834663, 0.7672107710614999",Noisy,One player's frame missing
14807,"0.467114991693, 0.767183566653",Noisy,One player's frame missing
14808,"0.46911914321750003, 0.7681647111305001",Noisy,One player's frame missing
14809,"0.47201273829150003, 0.7694858103190001",Noisy,One player's frame missing
14810,"0.47006600837949997, 0.7659146310425",Noisy,One player's frame missing
14811,"0.470664614073, 0.7673912632485",Noisy,One player's frame missing
14812,"0.47181743321150005, 0.7684305159605",Noisy,One player's frame missing
14813,"0.4722618151675, 0.7705366376630001",Noisy,One player's frame missing
14814,"0.470985162545, 0.7733601816560001",Noisy,One player's frame missing
14815,"0.47162196332250006, 0.7695114609489999",Noisy,One player's frame missing
14816,"0.469406897147, 0.775066920731",Noisy,One player's frame missing
14817,"0.4614882676255, 0.7586723081539999",Noisy,One player's frame missing
14818,"0.45637677284466666, 0.7540350058319999",Noisy,One player's frame missing
14819,"0.453497902931, 0.752734198476",Noisy,One player's frame missing
14820,"0.455441400501, 0.743560540042",Noisy,One player's frame missing
14821,"0.45360661743233327, 0.7505768004206667",Noisy,One player's frame missing
14822,Noisy,Off-surface,Both player's frame missing
14823,"0.4621738300275, 0.7670565426735001",Noisy,One player's frame missing
14824,"0.46520454698099994, 0.7780051871135001",Noisy,One player's frame missing
14825,"0.4688210528005, 0.7845189856875",Noisy,One player's frame missing
14826,"0.472418245566, 0.7809315185515",Noisy,One player's frame missing
14827,"0.47237165220550004, 0.781527707063",Noisy,One player's frame missing
14828,"0.473873321836, 0.779177867852",Noisy,One player's frame missing
14829,"0.46551890299, 0.760461365972",Noisy,One player's frame missing
14830,"0.46112155285, 0.7476998006325",Noisy,One player's frame missing
14831,"0.4615120049375, 0.7436692909970001",Noisy,One player's frame missing
14832,"0.49375202469900004, 0.7284519027330001",Noisy,One player's frame missing
14833,"0.5000983301455, 0.746464069601",Noisy,One player's frame missing
14834,"0.495771102013, 0.732795094086",Noisy,One player's frame missing
14835,"0.494889292374, 0.7254276314285",Noisy,One player's frame missing
14836,"0.49102436050549997, 0.72567264526",Noisy,One player's frame missing
14837,Missing,Noisy,Both player's frame missing
14838,"0.4911041080935, 0.7234309226065",Noisy,One player's frame missing
14839,"0.4911968556785, 0.7226797587745",Noisy,One player's frame missing
14840,"0.500319828952, 0.7345629784495",Noisy,One player's frame missing
14841,"0.5029884767755, 0.737746309611",Noisy,One player's frame missing
14842,"0.503986117004, 0.7428078559964999",Noisy,One player's frame missing
14843,"0.504614894868, 0.7440956571155",Noisy,One player's frame missing
14844,"0.5063575878695, 0.7433429685665",Noisy,One player's frame missing
14845,"0.5065965466144999, 0.7421065296725",Noisy,One player's frame missing
14846,"0.50834311071, 0.7408093757530001",Noisy,One player's frame missing
14847,"0.507614408319, 0.740274069578",Noisy,One player's frame missing
14848,"0.5090898725855, 0.744094746347",Noisy,One player's frame missing
14849,"0.5079768833175, 0.7476612064674999",Noisy,One player's frame missing
14850,"0.5075607516430001, 0.748658140841",Noisy,One player's frame missing
14851,"0.507918971059, 0.74994149163",Noisy,One player's frame missing
14852,"0.5100193110119999, 0.7508347428340001",Noisy,One player's frame missing
14853,"0.508998472581, 0.7545947440705",Noisy,One player's frame missing
14854,"0.4989435784645, 0.756823939316",Noisy,One player's frame missing
14855,"0.47487721506, 0.7533536572945001",Noisy,One player's frame missing
14856,"0.473150168591, 0.743093229556",Noisy,One player's frame missing
14857,"0.46509628426749994, 0.7249682635870001",Noisy,One player's frame missing
14858,"0.46094759215150005, 0.7143489852185",Noisy,One player's frame missing
14859,"0.4688897780315, 0.722582146963",Noisy,One player's frame missing
14860,"0.4583906186335, 0.7076922263434999",Noisy,One player's frame missing
14861,"0.4545245240375, 0.695781285209",Noisy,One player's frame missing
14862,"0.45578097221150005, 0.680534691122",Noisy,One player's frame missing
14863,"0.458223130868, 0.6660895516945",Noisy,One player's frame missing
14864,"0.452820430422, 0.644239094827",Noisy,One player's frame missing
14865,"0.45816485464699996, 0.6664181318060001",Noisy,One player's frame missing
14866,"0.436213665968, 0.6407853940455",Noisy,One player's frame missing
14867,"0.4278844260716667, 0.6209877674466666",Noisy,One player's frame missing
14868,"0.432834639406, 0.624751816666",Noisy,One player's frame missing
14869,"0.43530518059199996, 0.6315838041294999",Noisy,One player's frame missing
14870,"0.4246101224505, 0.6833089202989999",Noisy,One player's frame missing
14871,"0.4180169921895, 0.7186198670355",Noisy,One player's frame missing
14872,"0.4142495051045, 0.730306715762",Noisy,One player's frame missing
14873,"0.4151992969425, 0.7486511211255",Noisy,One player's frame missing
14874,"0.4150848599315, 0.7642240252554999",Noisy,One player's frame missing
14875,"0.41380999256900003, 0.7707044241145",Noisy,One player's frame missing
14876,"0.41014013324099996, 0.789596971931",Noisy,One player's frame missing
14877,"0.404286152628, 0.804714542256",Noisy,One player's frame missing
14878,"0.41831528121850003, 0.737398202918",Noisy,One player's frame missing
14879,"0.42103201232599996, 0.7070504895195",Noisy,One player's frame missing
14880,"0.4222258927765, 0.6958181152125",Noisy,One player's frame missing
14881,"0.4166487980195, 0.693039423433",Noisy,One player's frame missing
14882,"0.402183988825, 0.667205349858",Noisy,One player's frame missing
14883,"0.396581335103, 0.665339822999",Noisy,One player's frame missing
14884,"0.388649562266, 0.669146626661",Noisy,One player's frame missing
14885,"0.391030879843, 0.6688457482405",Noisy,One player's frame missing
14886,"0.3903402796375, 0.676864337602",Noisy,One player's frame missing
14887,"0.4045942624785, 0.70442651814",Noisy,One player's frame missing
14888,"0.40658882931249996, 0.7169614831525",Noisy,One player's frame missing
14889,"0.407953043898, 0.7208673031474999",Noisy,One player's frame missing
14890,"0.4078212262335, 0.721266489369",Noisy,One player's frame missing
14891,"0.4053075205985, 0.720913295119",Noisy,One player's frame missing
14892,"0.404021889661, 0.7194951404509999",Noisy,One player's frame missing
14893,"0.40538010893349996, 0.719493712819",Noisy,One player's frame missing
14894,"0.41397652128733337, 0.7313399543876667",Noisy,One player's frame missing
14895,"0.417266264047, 0.7381306427009999",Noisy,One player's frame missing
14896,"0.411033819656, 0.733681981347",Noisy,One player's frame missing
14897,"0.41265026240899993, 0.7374282993275001",Noisy,One player's frame missing
14898,"0.4101225526735, 0.7382319635844999",Noisy,One player's frame missing
14899,"0.40950609403250005, 0.7378624324255001",Noisy,One player's frame missing
14900,"0.41097319364150003, 0.7413548523285001",Noisy,One player's frame missing
14901,"0.411213835503, 0.7406235478300001",Noisy,One player's frame missing
14902,"0.409712550727, 0.735910183799",Noisy,One player's frame missing
14903,"0.40756389125000003, 0.736827562525",Noisy,One player's frame missing
14904,"0.4100392582435, 0.7370260366155",Noisy,One player's frame missing
14905,"0.409485903454, 0.7359422943280001",Noisy,One player's frame missing
14906,"0.410159846998, 0.735311218079",Off-surface,One player's frame missing
14907,"0.4106833923893333, 0.734698507904",Noisy,One player's frame missing
14908,"0.41227185746100004, 0.7376130350355",Noisy,One player's frame missing
14909,"0.4125192658635, 0.7403493210734999",Noisy,One player's frame missing
14910,"0.4059462096075, 0.7409940860665001",Noisy,One player's frame missing
14911,"0.404165802678, 0.7367717255940001",Noisy,One player's frame missing
14912,"0.40383122776833336, 0.7423862259463333",Noisy,One player's frame missing
14913,"0.406452472589, 0.7472423038860001",Noisy,One player's frame missing
14914,"0.4060088223416667, 0.7430767671396666",Noisy,One player's frame missing
14915,"0.39560698430700003, 0.7281111611515",Noisy,One player's frame missing
14916,"0.388418066612, 0.724236572994",Noisy,One player's frame missing
14917,"0.3853018908835, 0.715694520674",Noisy,One player's frame missing
14918,"0.384487278298, 0.7125534543396667",Noisy,One player's frame missing
14919,Missing,Noisy,Both player's frame missing
14920,"0.3849895667825, 0.7097850198210001",Noisy,One player's frame missing
14921,"0.382607472467, 0.7109265562425",Noisy,One player's frame missing
14922,"0.381750945642, 0.711096151758",Noisy,One player's frame missing
14923,"0.38165380026600004, 0.7070300459515",Noisy,One player's frame missing
14924,"0.38018578311866663, 0.7107746359566667",Noisy,One player's frame missing
14925,"0.3815197048355, 0.7117239914460001",Noisy,One player's frame missing
14926,"0.3824053913345, 0.7168053756545001",Noisy,One player's frame missing
14927,"0.38139514635, 0.711147544552",Noisy,One player's frame missing
14928,"0.3822878543105, 0.7125311216225",Noisy,One player's frame missing
14929,"0.3816109252866667, 0.7106905791793334",Noisy,One player's frame missing
14930,"0.3927365611815, 0.726702678007",Noisy,One player's frame missing
14931,"0.39674888708549993, 0.7328365782365",Noisy,One player's frame missing
14932,"0.38847505858900006, 0.719280592297",Off-surface,One player's frame missing
14933,"0.3869973332555, 0.723971683759",Off-surface,One player's frame missing
14934,"0.38635618555733336, 0.7135484568989999",Noisy,One player's frame missing
14935,"0.38607333721149995, 0.7119461590764999",Noisy,One player's frame missing
14936,"0.3864171340395, 0.7190105290569999",Off-surface,One player's frame missing
14937,"0.385380936967, 0.716349501309",Noisy,One player's frame missing
14938,"0.385383696737, 0.716608949913",Noisy,One player's frame missing
14939,"0.36578767710550003, 0.7268848654305",Noisy,One player's frame missing
14940,"0.3690753869753333, 0.7780414935379999",Noisy,One player's frame missing
14941,"0.359442971754, 0.7616623447619999",Noisy,One player's frame missing
14942,"0.356246633918, 0.7535501571850001",Noisy,One player's frame missing
14943,"0.3495625023835, 0.7461455167585",Noisy,One player's frame missing
14944,"0.3179180256795, 0.7180911669395",Noisy,One player's frame missing
14945,Noisy,Noisy,Both player's frame missing
14946,Noisy,Noisy,Both player's frame missing
14947,Noisy,Noisy,Both player's frame missing
14948,Noisy,Noisy,Both player's frame missing
14949,"0.309413007224, 0.7170278361044999",Noisy,One player's frame missing
14950,"0.307581209876, 0.7155882467633333",Noisy,One player's frame missing
14951,"0.30799970605099997, 0.711827615872",Noisy,One player's frame missing
14952,"0.307505070191, 0.715803886511",Noisy,One player's frame missing
14953,Noisy,Noisy,Both player's frame missing
14954,"0.308182429856, 0.7151819313815",Noisy,One player's frame missing
14955,"0.3083453241743333, 0.7135420136139999",Noisy,One player's frame missing
14956,"0.30799455243600005, 0.7137372968915001",Noisy,One player's frame missing
14957,"0.305880552915, 0.714203491731",Noisy,One player's frame missing
14958,"0.305597964918, 0.7134049926624999",Noisy,One player's frame missing
14959,"0.30988996795699997, 0.7115206606460001",Noisy,One player's frame missing
14960,"0.30908540923850003, 0.7140396808805001",Noisy,One player's frame missing
14961,"0.31066102097633336, 0.7093997408749999",Noisy,One player's frame missing
14962,"0.309931324513, 0.7097002314480001",Noisy,One player's frame missing
14963,"0.307735028072, 0.7138565284865",Noisy,One player's frame missing
14964,"0.310443954031, 0.7176020096535001",Noisy,One player's frame missing
14965,"0.309244195015, 0.7164787323880001",Noisy,One player's frame missing
14966,"0.3099681971753333, 0.7155750278193334",Noisy,One player's frame missing
14967,"0.32393352075, 0.704635573776",Noisy,One player's frame missing
14968,"0.3340804298085, 0.695520978298",Noisy,One player's frame missing
14969,"0.338342128767, 0.708201316249",Noisy,One player's frame missing
14970,"0.34954087266, 0.7112314375464999",Noisy,One player's frame missing
14971,"0.34333560770866667, 0.7528954410003332",Noisy,One player's frame missing
14972,"0.33897754615000003, 0.7738485963799999",Off-surface,One player's frame missing
14973,"0.33686915113649996, 0.778073400087",Off-surface,One player's frame missing
14974,"0.3407413266905, 0.771611860939",Off-surface,One player's frame missing
14975,"0.3414214474145, 0.7697107595354999",Off-surface,One player's frame missing
14976,"0.341723484948, 0.7715790110046666",Noisy,One player's frame missing
14977,"0.346243782253, 0.7643727900120001",Noisy,One player's frame missing
14978,"0.3356995486955, 0.724905100143",Noisy,One player's frame missing
14979,"0.326815871763, 0.7103648573165",Noisy,One player's frame missing
14980,"0.32543829585649997, 0.7021474001285",Noisy,One player's frame missing
14981,"0.3224175322405, 0.6947566181085001",Noisy,One player's frame missing
14982,"0.320367913121, 0.7015291481129999",Noisy,One player's frame missing
14983,"0.32297587201800004, 0.697045924065",Noisy,One player's frame missing
14984,"0.3248126653635, 0.6903114201084999",Noisy,One player's frame missing
14985,"0.32101808717150004, 0.6935994166005001",Noisy,One player's frame missing
14986,"0.321361559556, 0.7023387969345",Noisy,One player's frame missing
14987,"0.31035284186400003, 0.7115269025405",Noisy,One player's frame missing
14988,"0.307023598428, 0.71318560174",Noisy,One player's frame missing
14989,"0.3085628074065, 0.7112523262835",Noisy,One player's frame missing
14990,"0.3115031999565, 0.7126721014640001",Noisy,One player's frame missing
14991,"0.311421802688, 0.7135011957874999",Noisy,One player's frame missing
14992,"0.3267544282705, 0.6965032521345",Noisy,One player's frame missing
14993,"0.3340326453625, 0.6923476211035",Noisy,One player's frame missing
14994,"0.335845539389, 0.6987131965215",Noisy,One player's frame missing
14995,"0.3374644514955, 0.6990015855664999",Noisy,One player's frame missing
14996,"0.340859924696, 0.6932217744655",Noisy,One player's frame missing
14997,"0.3408224036565, 0.6959443494665",Noisy,One player's frame missing
14998,"0.34168674487399997, 0.6997191587734999",Noisy,One player's frame missing
14999,"0.341208874743, 0.7010837285465",Noisy,One player's frame missing
15000,Missing,Noisy,Both player's frame missing
15001,"0.340465132352, 0.7003882993505",Noisy,One player's frame missing
15002,"0.340847242644, 0.7049554337195001",Noisy,One player's frame missing
15003,"0.3391158172455, 0.7018385965689999",Noisy,One player's frame missing
15004,"0.394231232029, 0.7074538009460001",Noisy,One player's frame missing
15005,"0.38819212218550003, 0.710893064537",Noisy,One player's frame missing
15006,"0.3872314817065, 0.7197314769650001",Noisy,One player's frame missing
15007,"0.38651293878650006, 0.712621141439",Noisy,One player's frame missing
15008,"0.38665852182599997, 0.7188974011810001",Noisy,One player's frame missing
15009,"0.397655073463, 0.7303612293245001",Noisy,One player's frame missing
15010,"0.4037079386375, 0.738961703047",Noisy,One player's frame missing
15011,"0.40468674322699993, 0.7423818945239999",Missing,One player's frame missing
15012,"0.40713967908049997, 0.750088099286",Missing,One player's frame missing
15013,"0.4154381640435, 0.7542044022945",Missing,One player's frame missing
15014,"0.44449388911050003, 0.759854747873",Missing,One player's frame missing
15015,"0.44204933258299994, 0.7587469985845001",Missing,One player's frame missing
15016,"0.4436928969485, 0.760912411469",Missing,One player's frame missing
15017,"0.444822167858, 0.759958773478",Missing,One player's frame missing
15018,"0.4457293283745, 0.7597557039624999",Missing,One player's frame missing
15019,"0.44769697402949993, 0.759238205735",Missing,One player's frame missing
15020,"0.4456900599695, 0.7612612069910001",Missing,One player's frame missing
15021,"0.44486243740199993, 0.760510926113",Missing,One player's frame missing
15022,"0.44315336669399996, 0.7600889604184999",Missing,One player's frame missing
15023,"0.4430997706705, 0.755594364704",Missing,One player's frame missing
15024,"0.4438227365735, 0.7533027060565",Missing,One player's frame missing
15025,"0.440257038315, 0.7491369944475",Missing,One player's frame missing
15026,"0.4381746996965, 0.7500626995255",Missing,One player's frame missing
15027,"0.42960457981550004, 0.7357635310014999",Missing,One player's frame missing
15028,"0.34785060679700003, 0.7106151254090001",Missing,One player's frame missing
15029,"0.3558265019215, 0.7054662509479999",Missing,One player's frame missing
15030,"0.3313439769995, 0.764857973345",Missing,One player's frame missing
15031,"0.3267903376175, 0.762660931883",Missing,One player's frame missing
15032,"0.3232536055815, 0.7669471355974999",Missing,One player's frame missing
15033,"0.32646295595249997, 0.7697675038409999",Missing,One player's frame missing
15034,"0.331220843942, 0.772116119113",Missing,One player's frame missing
15035,"0.33939254310550004, 0.7634779481285001",Missing,One player's frame missing
15036,"0.3431351237565, 0.7636717802135",Missing,One player's frame missing
15037,"0.3501471991645, 0.7569051695215",Noisy,One player's frame missing
15038,"0.369317257447, 0.757550333711",Noisy,One player's frame missing
15039,"0.37661315084049996, 0.7558499982305",Noisy,One player's frame missing
15040,"0.3682316661745, 0.7406700919814999",Noisy,One player's frame missing
15041,"0.362654258479, 0.7193400507465",Noisy,One player's frame missing
15042,Missing,"0.33811974961049995, 0.798090671707",One player's frame missing
15043,"0.3630906551965, 0.7054528823044999",Noisy,One player's frame missing
15044,"0.36187946936899995, 0.696205021441",Noisy,One player's frame missing
15045,"0.3616047458645, 0.6949473704205",Noisy,One player's frame missing
15046,"0.363027547642, 0.694350593937",Noisy,One player's frame missing
15047,"0.364892038935, 0.6898407517775",Noisy,One player's frame missing
15048,"0.364926442945, 0.6907474506244999",Noisy,One player's frame missing
15049,"0.3656873276435, 0.6873288318785",Noisy,One player's frame missing
15050,"0.3644003824085, 0.6890157126115",Noisy,One player's frame missing
15051,"0.3651155394545, 0.686355489384",Missing,One player's frame missing
15052,"0.364933527707, 0.686466725568",Missing,One player's frame missing
15053,"0.36754206912, 0.6866879671394999",Missing,One player's frame missing
15054,"0.3673236266715, 0.682422519536",Missing,One player's frame missing
